33,"TreePlanting",27,"TreeCoarseRoot","add","ignore","ignore","ignore","ignore","ignore",1
33,"TreePlanting",31,"TreeFineRoot","add","ignore","ignore","ignore","ignore","ignore",1
33,"TreePlanting",32,"TreeFoliage","add","ignore","ignore","ignore","ignore","ignore",1
33,"TreePlanting",34,"TreeStem","add","ignore","ignore","ignore","ignore","ignore",1
34,"TreeStem",5,"Atmosphere CH4","ignore","ignore","ignore","ignore","add","ignore",1
34,"TreeStem",6,"Atmosphere N2O","ignore","ignore","ignore","ignore","ignore","add",1
34,"TreeStem",7,"AtmosphereCO2","subtract","ignore","ignore","ignore","ignore","ignore",1
34,"TreeStem",13,"Deadwood","subtract","add","ignore","ignore","ignore","ignore",1
34,"TreeStem",14,"ForestOffSiteProduct","subtract","ignore","ignore","ignore","ignore","ignore",1
34,"TreeStem",26,"TreeCoarseLitter","subtract","add","ignore","ignore","ignore","ignore",1
14,"ForestOffSiteProduct",14,"ForestOffSiteProduct","ignore","ignore","ignore","ignore","ignore","ignore",1
3,"AgOffSiteProduct",3,"AgOffSiteProduct","ignore","ignore","ignore","ignore","ignore","ignore",1
20,"SoilDPM",5,"Atmosphere CH4","ignore","ignore","ignore","ignore","add","ignore",1
23,"SoilRPM",5,"Atmosphere CH4","ignore","ignore","ignore","ignore","add","ignore",1
18,"SoilBioF",5,"Atmosphere CH4","ignore","ignore","ignore","ignore","add","ignore",1
19,"SoilBioS",5,"Atmosphere CH4","ignore","ignore","ignore","ignore","add","ignore",1
21,"SoilHUM",5,"Atmosphere CH4","ignore","ignore","ignore","ignore","add","ignore",1
22,"SoilIOM",5,"Atmosphere CH4","ignore","ignore","ignore","ignore","add","ignore",1
